metric_definition_id	metric_name	display_name	function_code	subfunction_code	category_code	type_code	composition_code	direction_code	industry_code	formula_hint	status_code	maturity_code	description_text	tags	created_by_name	updated_by_name	created_at	updated_at	metric_seq	industry_category_code	seed_ref	verification_result_code	verification_evidence_id	purpose_code	shape_code	temporality_code	precision_code	impact_code	shape_params_json	needs_revalidation	locked_by	locked_at	discipline_code	readiness_min_snapshots	readiness_max_freshness_days	temporality_kind
6a7a4b96-9987-44bb-8b02-134a71c36780	book_value_of_equity_per_share_bvps	Book Value of Equity per Share (BVPS)	finance	capital_structure_optimization	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The amount of equity available to shareholders on a per-share basis, calculated by dividing the total equity by the number of outstanding shares.	{}	\N	\N	2026-04-04 09:40:04.946598+00	2026-04-17 09:53:08.242472+00	5997	\N	book_value_of_equity_per_share_bvps	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
72e2392c-8d2c-4c23-894f-6ad34f84f491	business_entity_revenue_per_business_entity_fte	Business entity revenue per business entity FTE	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Total business entity revenue / Number of business entity FTEs	{}	\N	\N	2026-04-04 09:38:51.492018+00	2026-04-17 09:53:08.242472+00	5476	\N	business_entity_revenue_per_business_entity_fte	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
e02ab568-139b-44f2-93aa-7fee97286a11	capital_budget_adherence	Capital Budget Adherence	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of capital expenditure within approved budget limits. Capital overruns require board escalation and impact strategic investment capacity.	{}	\N	\N	2026-04-04 09:38:51.506937+00	2026-04-17 09:53:08.242472+00	5477	\N	capital_budget_adherence	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
8e4d5a18-3f77-47dd-a5fb-bc1c0ef3cee3	capital_expenditure_capex	Capital Expenditure (CapEx)	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Funds used by a company to acquire or upgrade physical assets such as property, industrial buildings, or equipment.	{}	\N	\N	2026-04-04 09:38:52.691593+00	2026-04-17 09:53:08.242472+00	5557	\N	capital_expenditure_capex	green	\N	operational	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
e5f68ec4-5e63-4539-b800-b62008c6faa5	employees_with_compensations_affected_by_budget_versus_actual_variances	Employees with compensations affected by budget versus actual variances	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	(Number of employees with compensation affected by budget versus actual variances / Number of business entity employees) * 100.0	{}	\N	\N	2026-04-04 09:38:52.043312+00	2026-04-17 09:53:08.242472+00	5513	\N	percentage_of_employees_with_compensations_affected_by_budget_versus_actual_variances	green	\N	diagnostic	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
9a5c9ca2-57b6-4c8e-ae9b-556bfe4f1870	percentage_improvement_achieved_in_finance_function_employee_engagement_scores	Percentage improvement achieved in finance function employee engagement scores from finance function automation	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage improvement achieved in employee engagement scores from finance function automation	{}	\N	\N	2026-04-04 09:38:51.920196+00	2026-04-17 09:53:08.242472+00	5506	\N	percentage_improvement_achieved_in_finance_function_employee_engagement_scores_from_finance_function_automation	green	\N	performance	scalar	period	final	satisfaction	\N	f	\N	\N	planning	\N	\N	\N
b2861bc8-07a7-4feb-8735-56855c55cfd3	percentage_improvement_achieved_in_quality_accuracy_for_procure_to_pay_from	Percentage improvement achieved in quality/accuracy for procure to pay from finance function automation	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage improvement achieved in quality/accuracy for procure to pay from finance function automation metric.	{}	\N	\N	2026-04-04 09:38:51.99803+00	2026-04-17 09:53:08.242472+00	5510	\N	percentage_improvement_achieved_in_quality_accuracy_for_procure_to_pay_from_finance_function_automation	green	\N	performance	scalar	period	final	quality	\N	f	\N	\N	planning	\N	\N	\N
7cf7c768-2187-4e53-933a-bb3056ddce05	percentage_improvement_achieved_in_quality_accuracy_for_record_to_report_from	Percentage improvement achieved in quality/accuracy for record to report from finance function automation	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage improvement achieved in quality/accuracy for record to report from finance function automation metric.	{}	\N	\N	2026-04-04 09:38:52.013335+00	2026-04-17 09:53:08.242472+00	5511	\N	percentage_improvement_achieved_in_quality_accuracy_for_record_to_report_from_finance_function_automation	green	\N	performance	scalar	period	final	quality	\N	f	\N	\N	planning	\N	\N	\N
971f0540-46a3-4f1d-9f89-b68adb453274	percentage_reduction_achieved_in_money_lost_from_mistakes_balancing_out_prior	Percentage reduction achieved in money lost from mistakes (balancing out prior human error with any software mistakes) from finance function automation	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage reduction achieved in money lost from mistakes (balancing out prior human error with any software mistakes) from finance function automation metric.	{}	\N	\N	2026-04-04 09:38:52.188457+00	2026-04-17 09:53:08.242472+00	5524	\N	percentage_reduction_achieved_in_money_lost_from_mistakes_balancing_out_prior_human_error_with_any_software_mistakes_from_finance_function_automation	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
7f38e27d-a4ec-435c-83cd-f9c24a025b6c	quick_ratio	Quick Ratio	finance	capital_structure_optimization	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	A measure of a company's ability to meet its short-term obligations with its most liquid assets, calculated by subtracting inventories from current assets and dividing by current liabilities.	{}	\N	\N	2026-04-04 09:40:04.889783+00	2026-04-17 09:53:08.242472+00	5994	\N	quick_ratio	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
0c2ce6cf-226c-432f-9a5a-d3fbda399729	average_cost_per_click_for_an_online_retail_ad	Average cost per click for an online retail ad	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Average cost per click for a business entity's online advertisement	{}	\N	\N	2026-04-04 09:38:51.372942+00	2026-04-17 09:53:08.242472+00	5468	\N	average_cost_per_click_for_an_online_retail_ad	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
bc71f4d5-ce43-40fa-80be-6162a9961484	average_gross_profitability_for_brick_and_mortar_retail_stores	Average gross profitability for brick-and-mortar retail stores	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Store profitability for the physical retail store	{}	\N	\N	2026-04-04 09:38:51.388427+00	2026-04-17 09:53:08.242472+00	5469	\N	average_gross_profitability_for_brick_and_mortar_retail_stores	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
1cfaaf07-52b7-4caa-972d-74aaa8e6f16e	bank_fee_variance	Bank Fee Variance	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Actual fees vs. contracted/expected fees	{}	\N	\N	2026-04-04 09:38:51.405162+00	2026-04-17 09:53:08.242472+00	5470	\N	bank_fee_variance	green	\N	diagnostic	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
4730f0fb-9372-4387-9158-6edee87fa026	budget_execution_rate	Budget Execution Rate	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	% of approved budget actually spent within the fiscal year	{}	\N	\N	2026-04-04 09:38:51.422436+00	2026-04-17 09:53:08.242472+00	5471	\N	budget_execution_rate	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
a9161576-2eef-4646-a0d8-433af34f0117	budget_reforecast_frequency	Budget Reforecast Frequency	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Number of times the budget has been reforecast during the fiscal year. Too frequent reforecasts indicate poor initial planning; too few may miss changing conditions.	{}	\N	\N	2026-04-04 09:38:51.435988+00	2026-04-17 09:53:08.242472+00	5472	\N	budget_reforecast_frequency	green	\N	diagnostic	scalar	period	final	quality	\N	f	\N	\N	planning	\N	\N	\N
3268456b-0956-4227-8dca-9b1ca3d6dc47	budget_utilization_rate	Budget Utilization Rate	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of allocated budget actually consumed. Values too low indicate over-budgeting or delayed execution; values near 100% indicate good planning accuracy.	{}	\N	\N	2026-04-04 09:38:51.449618+00	2026-04-17 09:53:08.242472+00	5473	\N	budget_utilization_rate	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
98395e5d-78fc-4434-8d9e-84d255bcecf2	budget_variance	Budget Variance	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The discrepancy between budgeted and actual figures for revenue and expenses, highlighting deviations from financial plans.	{}	\N	\N	2026-04-04 09:38:51.463443+00	2026-04-17 09:53:08.242472+00	5474	\N	budget_variance	green	\N	diagnostic	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
d19b37e6-dad5-4281-a2f4-64cdf53e4f48	business_entity_annual_revenue_growth	Business entity annual revenue growth	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Business entity annual revenue growth for 12-month reporting period	{}	\N	\N	2026-04-04 09:38:51.478614+00	2026-04-17 09:53:08.242472+00	5475	\N	business_entity_annual_revenue_growth	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
666e1f7e-1d12-493c-8644-684653d6163c	forecast_accuracy	Forecast Accuracy	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The closeness of the predicted demand to the actual demand, which is crucial for effective inventory management and planning.	{}	\N	\N	2026-04-04 09:38:51.6599+00	2026-04-17 09:53:08.242472+00	5488	\N	forecast_accuracy	green	\N	predictive	scalar	period	final	quality	\N	f	\N	\N	planning	\N	\N	\N
415e4293-3b38-4551-9d56-ca1c409e772e	learning_budget_per_finance_function_employee	Learning budget per finance function employee	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Learning budget per finance function employee metric.	{}	\N	\N	2026-04-04 09:38:51.742949+00	2026-04-17 09:53:08.242472+00	5493	\N	learning_budget_per_finance_function_employee	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
55f40874-491b-4357-8a6f-f5cab88bd5d8	overall_financial_forecast_accuracy	Overall financial forecast accuracy	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Overall financial forecast accuracy metric.	{}	\N	\N	2026-04-04 09:38:51.813448+00	2026-04-17 09:53:08.242472+00	5498	\N	overall_financial_forecast_accuracy	green	\N	diagnostic	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
3e6a78c9-00a0-41d3-9d79-e93bdd4d6fb5	percentage_error_for_the_personnel_cost_forecast	Percentage error for the personnel cost forecast	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage error for the personnel cost forecast metric.	{}	\N	\N	2026-04-04 09:38:51.880438+00	2026-04-17 09:53:08.242472+00	5503	\N	percentage_error_for_the_personnel_cost_forecast	green	\N	predictive	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
fc663a2c-d742-4ed1-98fa-182d8bb02ce6	rolling_forecast_accuracy	Rolling Forecast Accuracy	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Accuracy of rolling 12-month forecast vs. actuals	{}	\N	\N	2026-04-04 09:38:52.441573+00	2026-04-17 09:53:08.242472+00	5539	\N	rolling_forecast_accuracy	green	\N	predictive	scalar	period	final	quality	\N	f	\N	\N	planning	\N	\N	\N
0aa31d29-feed-48b9-b7ce-62f6680b738d	typical_operating_cost_forecast_accuracy	Typical operating cost forecast accuracy	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Accuracy of typical operating cost forecast	{}	\N	\N	2026-04-04 09:38:52.513083+00	2026-04-17 09:53:08.242472+00	5544	\N	typical_operating_cost_forecast_accuracy	green	\N	predictive	scalar	period	final	quality	\N	f	\N	\N	planning	\N	\N	\N
75fe9a0b-ed6f-46f1-a74a-ec688d601cdd	forecast_bias	Forecast Bias	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Systematic directional error in forecasts — positive indicates consistent overestimation, negative indicates underestimation. Unbiased forecasts oscillate around zero.	{}	\N	\N	2026-04-04 09:38:51.675121+00	2026-04-17 09:53:08.242472+00	5489	\N	forecast_bias	green	\N	diagnostic	scalar	period	final	quality	\N	f	\N	\N	planning	\N	\N	\N
8d9a38c2-e212-466e-ba4c-be0dedd5893f	like_for_like_lfl_brick_and_mortar_retail_sales_growth	Like for Like (LFL) brick-and-mortar retail sales growth	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Like for Like (LFL) retail sales growth for retail stores	{}	\N	\N	2026-04-04 09:38:51.759312+00	2026-04-17 09:53:08.242472+00	5494	\N	like_for_like_lfl_brick_and_mortar_retail_sales_growth	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
15b02a22-c644-4478-b0fc-0d3246c14706	percent_reduction_in_annual_revenue_loss_leakage_achieved_through_ai	Percent reduction in annual revenue loss/leakage achieved through AI	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	535.1390	{}	\N	\N	2026-04-04 09:38:51.829131+00	2026-04-17 09:53:08.242472+00	5499	\N	percent_reduction_in_annual_revenue_loss_leakage_achieved_through_ai	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
5cccf9cc-0b38-48a6-bf8e-cac8516170c4	perform_financial_evaluation_of_new_products	Perform financial evaluation of new products	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	deprecated	classified	Perform financial evaluation of new products metric.	{}	\N	\N	2026-04-04 09:38:51.590284+00	2026-04-17 09:53:08.242472+00	5483	\N	cycle_time_in_days_to_perform_financial_evaluation_of_new_products	green	\N	diagnostic	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
241b26ca-0def-4f34-a104-d31b8a6014a3	percentage_error_for_the_total_sales_forecast	Percentage error for the total sales forecast	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage error for the total sales forecast metric.	{}	\N	\N	2026-04-04 09:38:51.89334+00	2026-04-17 09:53:08.242472+00	5504	\N	percentage_error_for_the_total_sales_forecast	green	\N	predictive	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
2b8c4ade-f5e0-40e5-a17d-784e98291e90	percentage_improvement_achieved_in_quality_accuracy_for_order_to_cash_from	Percentage improvement achieved in quality/accuracy for order to cash from finance function automation	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage improvement achieved in quality/accuracy for order to cash from finance function automation metric.	{}	\N	\N	2026-04-04 09:38:51.984571+00	2026-04-17 09:53:08.242472+00	5509	\N	percentage_improvement_achieved_in_quality_accuracy_for_order_to_cash_from_finance_function_automation	green	\N	performance	scalar	period	final	quality	\N	f	\N	\N	planning	\N	\N	\N
4ebeddff-6779-4264-b7e3-a532e2dc2997	percentage_reduction_achieved_in_cycle_times_for_order_to_cash_from_finance	Percentage reduction achieved in cycle times for order to cash from finance function automation	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage reduction achieved in cycle times for order to cash from finance function automation metric.	{}	\N	\N	2026-04-04 09:38:52.126073+00	2026-04-17 09:53:08.242472+00	5519	\N	percentage_reduction_achieved_in_cycle_times_for_order_to_cash_from_finance_function_automation	green	\N	efficiency	scalar	period	final	time	\N	f	\N	\N	planning	\N	\N	\N
86c065d0-2be7-4bc9-97db-52ac5f3e05bf	percentage_reduction_achieved_in_finance_function_headcount_from_finance	Percentage reduction achieved in finance function headcount from finance function automation	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage reduction achieved in headcount from finance function automation	{}	\N	\N	2026-04-04 09:38:52.15148+00	2026-04-17 09:53:08.242472+00	5521	\N	percentage_reduction_achieved_in_finance_function_headcount_from_finance_function_automation	green	\N	efficiency	scalar	period	final	volume	\N	f	\N	\N	planning	\N	\N	\N
d57ac7de-8d21-47ba-94bc-e1983d018cc2	percentage_that_ai_in_financial_planning_and_analysis_has_reduced_the_average	Percentage that AI in financial planning and analysis has reduced the average time to complete the annual budget cycle for the most recent fiscal year	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	535.1340	{}	\N	\N	2026-04-04 09:38:52.231383+00	2026-04-17 09:53:08.242472+00	5526	\N	percentage_that_ai_in_financial_planning_and_analysis_has_reduced_the_average_time_to_complete_the_annual_budget_cycle_for_the_most_recent_fiscal_year	green	\N	efficiency	scalar	period	final	time	\N	f	\N	\N	planning	\N	\N	\N
0fd3c59c-b328-44a3-b052-970587f90a8e	percentage_that_ai_in_record_to_report_has_reduced_the_average_cycle_time_for	Percentage that AI in record-to-report has reduced the average cycle time for the monthly close	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	535.1330	{}	\N	\N	2026-04-04 09:38:52.281799+00	2026-04-17 09:53:08.242472+00	5529	\N	percentage_that_ai_in_record_to_report_has_reduced_the_average_cycle_time_for_the_monthly_close	green	\N	efficiency	scalar	period	final	time	\N	f	\N	\N	planning	\N	\N	\N
